label,Accelerate Diagnostics Inc ,Acer Therapeutics Inc ,Amphastar Pharmaceuticals Inc ,Apogee Enterprises Inc ,Arch Capital Group Ltd ,Arena Pharmaceuticals Inc ,BMC Stock Holdings Inc ,Bar Harbor Bankshares Inc ,CECO Environmental Corp ,CNX Resources Corporation,CRISPR Therapeutics AG,CSP Inc ,CTS Corporation,CVD Equipment Corporation,California Resources Corporation,Carver Bancorp Inc ,Caseys General Stores Inc ,Centene Corporation,Century Communities Inc ,Chicken Soup for the Soul Entertainment Inc ,China Advanced Construction Materials Group Inc ,Clearfield Inc ,Codexis Inc ,Cognizant Technology Solutions Corporation,Cohu Inc ,Commvault Systems Inc ,CompX International Inc ,Cracker Barrel Old Country Store Inc ,Cree Inc ,CyrusOne Inc,Diodes Incorporated,Dorchester Minerals L P ,EPAM Systems Inc ,EPR Properties,Energy Focus Inc ,Exelon Corporation,First Defiance Financial Corp ,Flotek Industries Inc ,Global Eagle Entertainment Inc ,GlobalSCAPE Inc ,H B Fuller Company,Haemonetics Corporation,HarborOne Bancorp Inc ,Hennessy Advisors Inc ,Heritage Financial Corporation,Immune Design Corp ,Intellia Therapeutics Inc ,Jaguar Health Inc ,Laredo Petroleum Inc ,Lawson Products Inc ,Lilis Energy Inc ,MIDSTATES PETROLEUM COMPANY INC ,Mammoth Energy Services Inc ,Matrix Service Company,MedEquities Realty Trust Inc ,MiMedx Group Inc,Micron Solutions Inc ,Navistar International Corporation,NorthStar Realty Europe Corp ,Novagold Resources Inc ,Old Dominion Freight Line Inc ,One Horizon Group Inc ,Orion Energy Systems Inc ,Pacific Coast Oil Trust,Paramount Group Inc ,Pareteum Corporation,Popular Inc ,Powell Industries Inc ,Presbia PLC,Protagonist Therapeutics Inc ,Qurate Retail Inc ,Rayonier Advanced Materials Inc ,ReShape Lifesciences Inc ,Regeneron Pharmaceuticals Inc ,Renasant Corporation,Repligen Corporation,Saia Inc ,Steven Madden Ltd ,StoneMor Partners L P ,Sun Hydraulics Corporation,Surgery Partners Inc ,TJX Companies Inc The ,Tecogen Inc ,Teladoc Health Inc ,The AES Corporation,The Hanover Insurance Group Inc ,TimkenSteel Corporation,TopBuild Corp ,Toro Company The ,Transatlantic Petroleum Ltd,Trinity Place Holdings Inc ,U S Auto Parts Network Inc ,Ultragenyx Pharmaceutical Inc ,Union Bankshares Corporation,Varex Imaging Corporation,Visa Inc ,WidePoint Corporation,eMagin Corporation
17,0.04179285281647487,0.0434300035803795,0.027095128476326752,0.00997506234413965,0.010333949744370718,0.034301464958399266,0.016162753296880026,0.0647605083088954,0.0009728677980758837,0.02123681687440077,0.03865152959528556,0.0,0.0058758721997796545,0.03762466001813237,0.006782768102658112,0.004008819402685909,0.015750615258408533,0.01233416995338831,0.0074521271578153,0.06385154880187024,0.006900935258331063,0.02392797915185975,0.024027030409210358,0.027496967246259607,0.002652519893899204,0.026948552762907176,0.010876519513755598,0.02280846386369882,0.013736263736263736,0.01614645210065882,0.018441558441558443,0.019985494399226367,0.008425083772139779,0.013019218846869188,0.004274417610600555,0.03299459737586828,0.04774472168905951,0.016107078039927405,0.010396575245801383,0.030616068083284268,0.0,0.017655897821187077,0.013900709219858157,0.038644556596971885,0.004069635993669455,0.03494717869123317,0.04721168071010485,0.023882832653740537,0.010978175124901393,0.0,0.01782313961459365,0.018310564337314927,0.012769396551724141,0.011018957345971565,0.008094508860205645,0.029521231602097783,0.0,0.004323740035130388,0.008193813847900112,0.012571086501047591,0.013480392156862744,0.01415929203539823,0.012744593202883625,0.017285797390509432,0.018570978910922256,0.004721105088302151,0.029415944294443653,0.024133663366336634,0.029492210726602453,0.024779048961665672,0.0290688302616732,0.013506439116322898,0.024844046650393272,0.041502195004980265,0.009068425391591096,0.02257259528130671,0.008532423208191127,0.018337571944853436,0.009184504851492482,0.01569574403863568,0.01767814835064698,0.059980690321023405,0.02194397831418614,0.02406904836054633,0.005588405797101449,0.014672754946727547,0.002692595362752431,0.006215469613259668,0.029161838547701817,0.020359910679101537,0.01019619959833153,0.030670533438790754,0.028493983868835122,0.009668637942363653,0.015576475155279502,0.025585324643977794,0.015078691923475636,0.013196640855055078
18,0.06208358570563294,0.026494808449695668,0.03496547004292915,0.09060681629260182,0.04090068530403568,0.03527129804502067,0.054921196526214223,0.036901270772238516,0.028429358988217492,0.052732502396931925,0.027732039171505338,0.030964739574011097,0.015975027543150937,0.04125113327289211,0.08652612282309807,0.031068350370815796,0.06661197703035276,0.03972750089637863,0.0445241014998585,0.012857977790765635,0.0340506673930809,0.06657190239279792,0.06088099111500439,0.030327537403962802,0.059915743485723205,0.07431267580074405,0.07933461292386436,0.03031968489511771,0.03580901856763926,0.030888864888216867,0.03720779220779222,0.014827947457490531,0.03264719961704164,0.04920954742715437,0.06112417183158794,0.08444816053511707,0.020393474088291747,0.030966424682395643,0.04417368396292986,0.03752074078038859,0.043008169149447384,0.05209115952917606,0.0651063829787234,0.04066330209084355,0.051322631697942565,0.02132879387172683,0.028526403807808586,0.03648997253890322,0.03878516960294504,0.06672226855713095,0.05918196359204814,0.0361204491810314,0.038308189655172416,0.06066350710900474,0.03040910085320499,0.09017086787345625,0.02525918944392083,0.06107282799621673,0.036889897843359824,0.03671555422528185,0.03170955882352941,0.023008849557522124,0.0805870236869207,0.07520983960774537,0.03362711153079426,0.07833537331701347,0.0340343896546824,0.03382838283828383,0.10421373924763148,0.022528872743046147,0.0246091021438934,0.02366244372317035,0.05109845402766476,0.01977349024237282,0.030915086562242376,0.06352087114337568,0.06167723061921014,0.03252576629634587,0.05221835419598548,0.029982895663547643,0.017040277018407143,0.04103306782524741,0.0520201368271589,0.04008542065222227,0.08340869565217394,0.05929984779299848,0.06237845923709798,0.05507596685082873,0.028968713789107762,0.03494023381058715,0.04897265564653175,0.03910712716407417,0.01907311913261933,0.031164930066647896,0.03838315217391304,0.010620323437122858,0.05032513429459995,0.05976660486421639
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00604026845637584,0.0,0.0,0.0,0.0,0.022548120989917507,0.0,0.008531583264971289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0283665081795471,0.0,0.0,0.0,0.0,0.0,0.04582577132486388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05679726531685512,0.010008340283569641,0.05148906999771497,0.06237035977397897,0.0234375,0.005213270142180095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0676473032493975,0.0,0.0,0.0,0.021864686468646866,0.0,0.0,0.0,0.0020940215684221546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017391304347826088,0.0,0.0,0.0,0.0,0.09234204649940891,0.0,0.0,0.0005619463175988365,0.0,0.001843944099378882,0.0,0.0,0.0
20,0.0023016353725015142,0.0057644110275689225,0.018664841659926584,0.05112219451371572,0.049602958772979454,0.020162319432392422,0.03457703441621101,0.024437927663734114,0.017619716787374336,0.04482262703739214,0.030100817517404746,0.0,0.0374586852735953,0.0,0.02053162236480293,0.06654640208458609,0.02018047579983593,0.017425600573682323,0.02240354683520423,0.007305669199298656,0.054027058930355025,0.02724472873726605,0.02703040921036166,0.05143550343712091,0.08737712591667968,0.05117502948915707,0.0,0.013373637446184848,0.030977643046608563,0.04552327465169025,0.056883116883116876,0.1262793134015634,0.06452848252752513,0.05068195908245505,0.009938020944646292,0.014728582454334962,0.0,0.04741379310344828,0.018723244107823306,0.028046887544826846,0.09995194617972128,0.05935386927122464,0.02042553191489362,0.0,0.0,0.01847494117058028,0.005306489998070367,0.0033702255138553716,0.024980278727320535,0.03794829024186822,0.0024373524259273366,0.012373936056076102,0.02025862068965517,0.001184834123222749,0.06353095602712758,0.006090340043985789,0.0471253534401508,0.01661937576003243,0.05178774120317819,0.02913299411353886,0.008272058823529412,0.0,0.014418125643666325,0.07537604919803872,0.10423879970622178,0.016786151425074315,0.01634219127469092,0.05651815181518152,0.041463511317239465,0.011006886081440114,0.017140400838213964,0.03360904617317559,0.012801735828586926,0.011583723761390045,0.007213520197856553,0.03584392014519056,0.020477815699658702,0.06558693615312541,0.13324938893415303,0.03350437669785692,0.028886458902861303,0.06384262611634081,0.009939331354072545,0.02055434444098412,0.017901449275362316,0.01856925418569254,0.08047868362004487,0.025552486187845305,0.013518733101583622,0.04860107710495205,0.04897265564653175,0.02267334563669918,0.028758429194763988,0.019712756969867646,0.017129270186335404,0.017982138546946656,0.007822071435302988,0.00883411495255753
21,0.006299212598425197,0.009022556390977444,0.010265662912959623,0.0,0.06863918198629393,0.013322443979378285,0.1224670311997427,0.05327468230694037,0.10020538320181603,0.06697027804410355,0.0031776294884016524,0.0037587256130302486,0.05214836577304444,0.009066183136899365,0.15032080659945005,0.045299659250350774,0.029368334700574237,0.036070276084618144,0.09253843976983303,0.028930450029222676,0.04876055570689186,0.005685856432125089,0.03209861093730446,0.013424989890820863,0.03198626930878452,0.033300063515107524,0.0,0.06576898415315564,0.027188328912466846,0.046225294308240635,0.04331168831168832,0.05222016278507536,0.012541886069889898,0.08764724116553006,0.011113485787561446,0.09197324414715721,0.054702495201535514,0.04820780399274047,0.05541703909300468,0.009366804046459348,0.025708793849111004,0.02278988229401453,0.07730496453900709,0.016149963950973324,0.0672620393398146,0.0044560156210884695,0.004856242361870457,0.010069068819172838,0.0826978701025506,0.06797331109257715,0.05461192779343438,0.02660753880266075,0.05000000000000001,0.04727488151658768,0.037015970247210685,0.006344104212485197,0.059000942507068804,0.1113363059046075,0.05004965947786606,0.022548139279656793,0.041207107843137254,0.06283185840707965,0.0644953656024717,0.045707637330673984,0.07349700975763296,0.016436439937051933,0.08149779735682819,0.0820957095709571,0.00654061124985135,0.0031990457083988506,0.039224114770834456,0.03591246989843995,0.016815839435855708,0.002213450400265614,0.06863149216817804,0.04877495462794919,0.08154558751828377,0.04055681970285102,0.10725131471742837,0.04135224871717477,0.04168944778567523,0.022326816316678735,0.024138376145604747,0.017440049828713795,0.05335652173913045,0.05905631659056316,0.15587135377711292,0.09564917127071823,0.08314020857473928,0.025351372652042556,0.06256758844430713,0.044028473503822836,0.0024791749305831017,0.07547169811320753,0.018536490683229812,0.024619840695148443,0.020073508623126943,0.013960082887992147
22,0.0072683222289521504,0.015180809165771574,0.017140546257699243,0.012053200332502078,0.018709887958229084,0.009034760859578378,0.009086522997748472,0.005376344086021506,0.01999783807155983,0.004841802492809204,0.009330675679579396,0.028279935564703776,0.014138817480719795,0.012994862496222424,0.0042163153070577455,0.013429544998997796,0.007547169811320755,0.002581570455360344,0.009385906989906613,0.0029222676797194622,0.02778534459275402,0.0,0.014891753222375171,0.010675293166194906,0.007489467935715401,0.020597042010706834,0.0,0.02161766052944948,0.008810155361879499,0.004644130035640998,0.010974025974025975,0.019824321057297124,0.0,0.003022318660880347,0.007693951699081001,0.0029585798816568047,0.0,0.02030399274047187,0.016229947781907138,0.013434673232350265,0.0064872657376261415,0.028925619834710745,0.008085106382978723,0.014708002883922135,0.01706986208455799,0.014319331096980924,0.00636778799768444,0.014188233336107183,0.011635550880883513,0.013344453711426188,0.03153324701043492,0.01602174379515056,0.012931034482758619,0.002369668246445498,0.014570115948370158,0.010573507020808661,0.03242224316682375,0.006755843804891231,0.012627695800227014,0.028534370946822304,0.005361519607843137,0.0,0.015190525231719876,0.016122330258455914,0.005298499632777253,0.014687882496940023,0.02692908910046895,0.042491749174917486,0.02334800015856027,0.013175730629507132,0.0062866046961474395,0.003559836666317663,0.017466775155953348,0.0057180802006861695,0.004225061830173124,0.023933756805807622,0.0019502681618722574,0.014991299692142952,0.060069624472261315,0.017003722708521983,0.01599234554401312,0.004223992276128409,0.04233896992384149,0.012813097833340746,0.006353623188405797,0.0073059360730593605,0.005235602094240838,0.011740331491712705,0.013422170722286597,0.005910941810061737,0.007724393635099644,0.005536514632217242,0.0043964035435673674,0.024312400262836764,0.019409937888198756,0.01580979966208062,0.004617849401564414,0.002617515541498528
23,0.107389460932768,0.25703544575725035,0.1502830834318425,0.028678304239401493,0.005003807244642663,0.040630901944770564,0.02042457381794789,0.0,0.04042806183115339,0.0020134228187919465,0.2363867463962793,0.04152496867728656,0.03250091810503122,0.0581746751284376,0.0,0.0,0.027399507793273176,0.0037289351021871637,0.0017922837468163381,0.0,0.0,0.05733238569059465,0.06363408834939306,0.007278608976951071,0.048525511000156035,0.03221123310044461,0.036468330134357005,0.026930475405331132,0.07985979537703676,0.0013500378010584296,0.07357142857142858,0.0,0.0042125418860698895,0.0,0.04028638597991024,0.0,0.0,0.009754990925589836,0.016982641012372394,0.042123855911791463,0.02715040845747237,0.07112446781868269,0.0,0.005335255948089402,0.0,0.21949632003204325,0.25709140027014854,0.18515436465007884,0.0,0.0567139282735613,0.0,0.0,0.005657327586206897,0.0033175355450236967,0.0,0.03933344611740822,0.06729500471253534,0.008917713822456425,0.0,0.0,0.0,0.010176991150442478,0.04750257466529351,0.0,0.0,0.023430669697499563,0.005328975415660082,0.009282178217821782,0.05886550124866217,0.22195412893780844,0.009886626188813068,0.01664747146895613,0.10024410089503662,0.18201940458184224,0.0,0.029264972776769514,0.0,0.020345335296479722,0.0,0.01670188147700976,0.0015035538545653364,0.029085203958484192,0.018200593778236733,0.0021355163055567913,0.0009507246376811594,0.002191780821917808,0.01555721765145849,0.016574585635359115,0.08806488991888757,0.0,0.0,0.04851041392037964,0.29789765965886555,0.0,0.053911102484472034,0.009051412020275163,0.0063142022429554245,0.04635183771403642
24,0.0549969715324046,0.023916935195130683,0.04383126983139424,0.049044056525353284,0.035896878059393025,0.039354805778163436,0.047925377935027345,0.04203323558162268,0.042481893849313584,0.038638542665388305,0.027732039171505324,0.049400393771254686,0.040029379360998894,0.0347537020247809,0.03373052245646196,0.06714772499498897,0.034946677604593926,0.06525636428827536,0.04457126686161683,0.03930450029222676,0.0562971034232271,0.1077943615257048,0.04386184457514704,0.06639708855640922,0.09720705258230614,0.04645676435895109,0.17914267434420988,0.10176788495007788,0.06034482758620689,0.044551247434928186,0.06318181818181819,0.041179788862922076,0.05964576352321685,0.042234965902045875,0.07587091258815987,0.03350913300746077,0.07341650671785029,0.03992740471869327,0.09013501434821472,0.07493443237167477,0.04757328207592504,0.05822689706987227,0.03432624113475177,0.06820475847152127,0.026904815735925843,0.03434636759625495,0.034283141442078856,0.039319297661646005,0.04805416776229291,0.010425354462051709,0.042806001980348854,0.04155639796867177,0.041056034482758616,0.012322274881516588,0.02292714942025815,0.06623244797834545,0.036946277097078234,0.03499527090933658,0.011528093076049942,0.03242542153047989,0.08026960784313726,0.03982300884955752,0.07196189495365603,0.03997340646555305,0.03971251704962754,0.05647840531561461,0.04504760551371323,0.03382838283828383,0.027708407658461172,0.023965732256140543,0.05690183224974478,0.02994450842843681,0.033089232438296715,0.09130482901095659,0.07100164880461665,0.030058983666061707,0.0750853242320819,0.057689733636728684,0.035849196355825494,0.036925243988328804,0.037087661745944966,0.08906589427950762,0.04918032786885246,0.08057125061173642,0.03986086956521738,0.06898021308980214,0.045175766641735234,0.03901933701657459,0.12195828505214369,0.024037830027584396,0.06890159122508882,0.04411635468846121,0.024295914319714396,0.03923777339716512,0.058666537267080744,0.08435916002896451,0.05513146734520781,0.06260224670083979
26,0.027559055118110236,0.007984246330110993,0.021215703353449886,0.16625103906899416,0.034972261503317746,0.03547547343167782,0.043100675458346734,0.09017595307917889,0.0514538968760134,0.02698945349952062,0.006904122252072681,0.017540719527474494,0.03029746603011385,0.015261408280447265,0.015948670944087993,0.054519943876528365,0.050041017227235446,0.02466833990677662,0.03268559569851901,0.014465225014611338,0.008353763733769183,0.011371712864250177,0.013702915780252784,0.0303275374039628,0.0433765017943517,0.019871155067598224,0.02687140115163148,0.010350828982321151,0.05589238347859037,0.011664326601144833,0.0112987012987013,0.013699734063985817,0.02048827190043083,0.019606323620582764,0.021692669373797817,0.05293285310007718,0.046065259117082535,0.05569419237749547,0.021875147010396577,0.03687844564577423,0.07135992311388756,0.012271475081392437,0.026524822695035463,0.02609949531362653,0.05844449468686413,0.009512842337155158,0.020582749083424456,0.008779229424981277,0.02951617144359716,0.03461217681401168,0.026201538578718864,0.014948859166011018,0.029525862068965517,0.061255924170616115,0.009363377816670312,0.016325494840128574,0.0529688972667295,0.017159843264423727,0.019863791146424517,0.050384116531976456,0.08716299019607843,0.0,0.016992790937178166,0.029419097481924707,0.010964222012380651,0.026578073089700997,0.06927668040358106,0.10313531353135312,0.022436278590399174,0.011115328308843465,0.010370211165439795,0.059051408229504776,0.016544616219148357,0.021544250562585316,0.015148392415498764,0.021211433756805807,0.08057045343734764,0.015660554142685048,0.015998814902599807,0.012073649260488983,0.01599234554401312,0.04658460053101617,0.01639344262295082,0.010766561373848823,0.028104347826086964,0.043835616438356165,0.03664921465968586,0.03901933701657458,0.04152182309772113,0.03099960593721266,0.01822956897883516,0.03840407768696722,0.012329763321433294,0.022434994837135083,0.022369953416149068,0.08085928071445814,0.015644142870605976,0.009815683280619478
27,0.016414294367050275,0.025599713569638385,0.04056492254090711,0.0,0.062166866093767,0.05987443213720586,0.05427790286265681,0.03543499511241447,0.07361366338774185,0.051965484180249266,0.03272958373053703,0.04904241990334706,0.06793977230995225,0.060743427017225744,0.08469294225481208,0.014832631789937864,0.027399507793273173,0.04804589458587308,0.057636072068672765,0.058445353594389245,0.03849995459911014,0.031982942430703626,0.027906394694030785,0.05952284674484433,0.038071462006553286,0.04010525360675075,0.09149072296865003,0.014930841806357058,0.051061007957559676,0.06766389458904846,0.03675324675324676,0.0653557901523088,0.062134992819530874,0.0365778053316801,0.059841846548407775,0.04527913558013892,0.018953934740882916,0.0485480943738657,0.0588512019570024,0.0560937750896537,0.03051417587698222,0.05534685699974956,0.02666666666666667,0.032011535688536416,0.03278317883789283,0.06078205577529664,0.02846208271692288,0.042398269118748444,0.07691296344990796,0.05296080066722269,0.045091019879655726,0.09255418067377155,0.059913793103448285,0.02085308056872038,0.08011376066506234,0.05988834376586026,0.015645617342130064,0.11471422780705309,0.08491770715096475,0.017958695001496557,0.05070465686274509,0.060619469026548675,0.05162203913491247,0.03656610986453919,0.06415905990976811,0.029725476481902432,0.06558192411539009,0.10375412541254125,0.05672493756689262,0.032749552675811956,0.08371393262049326,0.028164590095277983,0.014429075128831029,0.03714907588445789,0.03225474031327288,0.03981397459165154,0.05095075572891272,0.03961986347209209,0.02673876009184505,0.06469463728745346,0.06907235283397119,0.01749939657253198,0.030463405189105463,0.035058059349557316,0.04062608695652173,0.06240487062404871,0.07030665669409125,0.0381560773480663,0.041618385477018155,0.027321686588729806,0.06797466398887687,0.05097108709025398,0.02737009123363744,0.027316248943959454,0.0674980590062112,0.06806661839246922,0.06719442088398832,0.026393281710110156
28,0.0032101756511205334,0.006229860365198711,0.003950724818017794,0.012468827930174564,0.027194604590449253,0.014853759379306823,0.012383403023480219,0.07795698924731181,0.014917306237163551,0.02109300095877277,0.0044775688245659645,0.0,0.015607785530664709,0.008159564823209429,0.015398716773602201,0.1274804570054119,0.006726825266611977,0.006167084976694156,0.048768984058107714,0.026592635885447108,0.02642331789703078,0.0,0.004192216243273683,0.015527699150828952,0.008113590263691683,0.009890209599854823,0.0,0.004763213336997344,0.020935960591133007,0.028944810454692733,0.022207792207792204,0.03690869530179708,0.007084729535662996,0.059206447613143205,0.01015174182517632,0.01665809107280679,0.12404030710172746,0.013611615245009074,0.031095639083595996,0.008563935128191404,0.011532916866890917,0.013899323816679186,0.07333333333333333,0.03460706560922855,0.10954103549626949,0.0052070294898112456,0.008972792178555348,0.005658650245485562,0.03924533263213253,0.0,0.03366593038312134,0.025749231099349117,0.007920258620689655,0.0062796208530805685,0.044410413476263386,0.002537641684994079,0.0,0.014592622618565058,0.062961123723042,0.04479696697595531,0.004901960784313725,0.0,0.005149330587023687,0.05642815590459569,0.041391249606547054,0.019933554817275746,0.02117379565155606,0.0,0.004320767431719982,0.006587865314753564,0.016119499220890874,0.025651764213171398,0.001573094656902631,0.0013280702401593685,0.0767724649629019,0.011002722323049002,0.010117016089712334,0.002810868692276804,0.029183023479742245,0.017607405171546436,0.04159832330964097,0.02172338884866039,0.009552084677939847,0.0068959380700271385,0.03960579710144927,0.0428006088280061,0.0035901271503365746,0.022962707182320442,0.008111239860950173,0.00472875344804939,0.016221226633709254,0.010282098602689164,0.004826127198201772,0.054632497887918886,0.013198757763975156,0.007723871590634806,0.004712091226086137,0.01537790380630385
29,0.05178679588128407,0.04271392767633368,0.05929198033970015,0.011637572734829594,0.0022843467855977375,0.05987443213720586,0.046719202315857175,0.008308895405669599,0.0665873959571938,0.057430488974113146,0.02195453101077505,0.04295686414891713,0.0,0.012692656391659111,0.009715857011915675,0.019643215073160955,0.05873666940114848,0.05256364288275367,0.06829544382605414,0.12624196376388075,0.06419685825842188,0.08647239990523573,0.029345513702915778,0.024019409623938535,0.038851614916523634,0.05534887941203157,0.036468330134357005,0.026838875148850416,0.019704433497536943,0.07619613349173776,0.045909090909090906,0.05753888306874042,0.029487793202489225,0.03138561686298822,0.07800812139346015,0.0038590172369436584,0.009117082533589251,0.0754310344827586,0.08067930564049493,0.03029492051597709,0.0,0.033683946907087405,0.002127659574468085,0.05349675558759913,0.049174768256839245,0.054573674460521714,0.030745481443365277,0.11246567362902546,0.028727320536418615,0.004170141784820684,0.05758245106253332,0.055289321221657965,0.06724137931034482,0.03637440758293839,0.08943338437978561,0.042716968364067,0.07860508953817152,0.03486015403323875,0.06565692395005673,0.014865808640127707,0.05392156862745098,0.2163716814159292,0.12615859938208035,0.0,0.11205539817437829,0.11995104039167685,0.04398181043058121,0.00721947194719472,0.0025369643635787054,0.03998807135498563,0.17532641985922315,0.07276724950266987,0.10002712232167073,0.08200833732984103,0.08099752679307501,0.06318058076225044,0.02779132130667967,0.02221924775799759,0.02784978890452559,0.09960760639903413,0.02405686167304538,0.012792662321988897,0.1489608880857106,0.0323441740445789,0.00528695652173913,0.004383561643835616,0.024233358264771875,0.03332182320441989,0.008497489378138278,0.04229607250755287,0.1790514444616098,0.08594779857632481,0.022444797038212352,0.12306392565474508,0.04682647515527951,0.06601496500120686,0.04269154650834041,0.11233504198931182
30,0.0,0.0035087719298245615,0.003452995707086418,0.0,0.0,0.002501148486549946,0.0,0.0,0.0,0.0,0.002859866539561487,0.004295686414891713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021899637091728195,0.0,0.0,0.005171944469648852,0.0,0.0,0.0017051913603637742,0.0021600604816934873,0.0,0.0,0.003733843944471039,0.0,0.0035263945287454584,0.0,0.0,0.0,0.0,0.004014344591339721,0.0,0.0,0.0,0.0,0.0,0.004756421168577579,0.002862288544413713,0.005117749854372971,0.0,0.0,0.0,0.0,0.0,0.0,0.00603806606869394,0.0024530536288276095,0.0,0.0,0.0,0.0,0.0,0.0,0.003604531410916581,0.0,0.0,0.0,0.0,0.0,0.003964006818091727,0.005693216938675921,0.0,0.0,0.0,0.0,0.0,0.0,0.04534373476352998,0.0077633516262883145,0.0,0.003622094778146695,0.0016402405686167304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005536514632217242,0.0060161311648816605,0.0,0.0,0.010137581462708182,0.005277542173216474,0.0
31,0.000726832222895215,0.003007518796992482,0.003950724818017794,0.011637572734829594,0.004568693571195475,0.004185595426471339,0.0032968800257317465,0.004154447702834799,0.0023781212841854932,0.005417066155321189,0.0025132160499176707,0.004295686414891713,0.0,0.0015110305228165609,0.0,0.0,0.01214109926168991,0.0065256364288275364,0.0008961418734081691,0.01315020455873758,0.009352583310632889,0.0,0.0011888374421223876,0.006712494945410433,0.008269620845685754,0.0039016423192087834,0.0,0.008610424109187506,0.001042061386888973,0.0042121179393023005,0.0043506493506493505,0.0034652268514787656,0.0015318334131163235,0.0062771233725976445,0.002885231887155375,0.0004502186776434268,0.009596928982725527,0.0,0.0020699063837794607,0.006208852967938768,0.0,0.0023791635361883295,0.0045390070921985815,0.0,0.00813927198733891,0.0018024332849346618,0.0012864218177140285,0.003661479570608305,0.0013804890875624507,0.015012510425354461,0.00510320664178536,0.0030040769615907303,0.0043642241379310345,0.0021327014218009478,0.00371909866549989,0.0027068177973270176,0.0032045240339302543,0.0035130387785434402,0.004895005675368899,0.009178888556320462,0.004595588235294118,0.0,0.000772399588053553,0.0018283054932269592,0.005718182772007135,0.0,0.001136848088674151,0.012169966996699672,0.0021405636817695326,0.0014639700699452367,0.0033313631723174467,0.002512825882106586,0.001573094656902631,0.002693031320323164,0.004740313272877164,0.01928312159709619,0.00938566552901024,0.0,0.0016295089252647951,0.0043263909850085516,0.004328412611627483,0.0,0.0021943978314186135,0.00338123415046492,0.0007884057971014492,0.0,0.00912490650710546,0.011049723756906077,0.0029934337582078023,0.008406672796532247,0.005561563417271744,0.001318217769575534,0.003867512891709639,0.0,0.0010675465838509317,0.003861935795317403,0.0030157383846951278,0.008179736067182898
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026550808592807145,0.0,0.0
33,0.006541490006056935,0.013498030791263873,0.009985690288060721,0.0,0.0009246165560752747,0.0014292277065999694,0.015921518173045997,0.0,0.041941411739271434,0.014621284755512944,0.011786116647889764,0.049758367639162346,0.0,0.004079782411604714,0.0,0.0,0.0,0.024955181068483327,0.006225827752098859,0.0,0.06846454190502134,0.007581141909500119,0.03985733950694531,0.004205418520016175,0.005773131533780621,0.006623718355866074,0.0,0.0,0.01449412656309208,0.006588184469165137,0.0,0.0,0.011393011010052656,0.006044637321760695,0.008976276982261167,0.005338307177772061,0.0,0.0,0.0,0.006476475940694749,0.0,0.01076884547958928,0.0,0.008795962509012257,0.0,0.007610273869724127,0.007300443815527112,0.015186818673545812,0.0007888509071785432,0.0,0.007921395384263844,0.002431871826049639,0.03529094827586208,0.11481042654028437,0.004769197112229272,0.004060226695990527,0.005466540999057493,0.011620051344412918,0.004575766174801362,0.004888755861518507,0.0055147058823529415,0.0,0.005020597322348095,0.0,0.001154128632882174,0.008043364224514776,0.002131590166264033,0.030940594059405944,0.008086573908907123,0.008241609282654667,0.004459728117779808,0.005444456077897603,0.001898562516951451,0.0077101855609252225,0.0,0.016674228675136116,0.0,0.01753446660420292,0.01133249388934153,0.005634369654894859,0.009978130125751777,0.0,0.0045178778882147925,0.026293544512167994,0.049182608695652164,0.0015829528158295282,0.0,0.007596685082872928,0.0,0.008406672796532247,0.0,0.0,0.012098373661245538,0.0,0.002862965838509317,0.0,0.07482800867024787,0.02355763987348675
